episode,time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision
806,45,packaging,68.79703576435436,4,red,0.1,True,False
807,0,rest,27.432403683572904,2,green,5.0,False,False
807,15,hmi_supervision,37.482403683572905,2,orange,2.0,False,False
807,30,material_delivery,51.43240368357291,3,red,0.1,True,False
807,45,packaging,67.48240368357291,4,red,0.1,True,False
808,0,rest,27.7579901208684,2,green,5.0,False,False
808,15,hmi_supervision,37.807990120868396,2,orange,2.0,False,False
808,30,material_delivery,51.7579901208684,3,red,0.1,True,False
808,45,packaging,67.8079901208684,4,red,0.1,True,False
809,0,rest,27.811875237658715,2,green,5.0,False,False
809,15,hmi_supervision,37.861875237658715,2,orange,2.0,False,False
809,30,material_delivery,51.81187523765872,3,red,0.1,True,False
809,45,packaging,67.86187523765872,4,red,0.1,True,False
810,0,rest,28.341915829061207,2,green,5.0,False,False
810,15,hmi_supervision,38.391915829061205,2,orange,2.0,False,False
810,30,material_delivery,52.34191582906121,3,red,0.1,True,False
810,45,packaging,68.3919158290612,4,red,0.1,True,False
811,0,rest,29.623751758675812,2,green,5.0,False,False
811,15,hmi_supervision,39.67375175867581,2,orange,2.0,False,False
811,30,material_delivery,53.623751758675816,3,red,0.1,True,False
811,45,packaging,69.67375175867582,4,red,0.1,True,False
812,0,rest,27.517361327214893,2,green,5.0,False,False
812,15,hmi_supervision,37.5673613272149,2,orange,2.0,False,False
812,30,material_delivery,51.5173613272149,3,red,0.1,True,False
812,45,packaging,67.5673613272149,4,red,0.1,True,False
813,0,rest,28.69588009606093,2,green,5.0,False,False
813,15,hmi_supervision,38.74588009606093,2,orange,2.0,False,False
813,30,material_delivery,52.69588009606093,3,red,0.1,True,False
813,45,packaging,68.74588009606093,4,red,0.1,True,False
814,0,rest,29.146351319809398,2,green,5.0,False,False
814,15,hmi_supervision,39.196351319809395,2,orange,2.0,False,False
814,30,material_delivery,53.1463513198094,3,red,0.1,True,False
814,45,packaging,69.1963513198094,4,red,0.1,True,False
815,0,rest,28.380876817217217,2,green,5.0,False,False
815,15,hmi_supervision,38.43087681721722,2,orange,2.0,False,False
815,30,material_delivery,52.38087681721722,3,red,0.1,True,False
815,45,packaging,68.43087681721723,4,red,0.1,True,False
816,0,rest,27.726285452842838,2,green,5.0,False,False
816,15,hmi_supervision,37.77628545284284,2,orange,2.0,False,False
816,30,material_delivery,51.726285452842845,3,red,0.1,True,False
816,45,packaging,67.77628545284284,4,red,0.1,True,False
817,0,rest,27.370592749495746,2,green,5.0,False,False
817,15,hmi_supervision,37.420592749495746,2,orange,2.0,False,False
817,30,material_delivery,51.37059274949575,3,red,0.1,True,False
817,45,packaging,67.42059274949575,4,red,0.1,True,False
818,0,rest,27.216393104484226,2,green,5.0,False,False
818,15,hmi_supervision,37.26639310448422,2,orange,2.0,False,False
818,30,material_delivery,51.216393104484226,3,red,0.1,True,False
818,45,packaging,67.26639310448422,4,red,0.1,True,False
819,0,rest,26.525232557968,2,green,5.0,False,False
819,15,hmi_supervision,36.575232557968,2,orange,2.0,False,False
819,30,material_delivery,50.525232557968,3,red,0.1,True,False
819,45,packaging,66.57523255796801,4,red,0.1,True,False
820,0,rest,27.83405978231067,2,green,5.0,False,False
820,15,hmi_supervision,37.88405978231067,2,orange,2.0,False,False
820,30,material_delivery,51.834059782310675,3,red,0.1,True,False
820,45,packaging,67.88405978231067,4,red,0.1,True,False
821,0,rest,27.79239002508331,2,green,5.0,False,False
821,15,hmi_supervision,37.84239002508331,2,orange,2.0,False,False
821,30,material_delivery,51.792390025083314,3,red,0.1,True,False
821,45,packaging,67.84239002508332,4,red,0.1,True,False
822,0,rest,28.64535511626981,2,green,5.0,False,False
822,15,hmi_supervision,38.69535511626981,2,orange,2.0,False,False
822,30,material_delivery,52.64535511626981,3,red,0.1,True,False
822,45,packaging,68.69535511626981,4,red,0.1,True,False
823,0,rest,27.562691921073295,2,green,5.0,False,False
823,15,hmi_supervision,37.61269192107329,2,orange,2.0,False,False
823,30,material_delivery,51.562691921073295,3,red,0.1,True,False
823,45,packaging,67.61269192107329,4,red,0.1,True,False
824,0,rest,27.874658714660193,2,green,5.0,False,False
824,15,hmi_supervision,37.9246587146602,2,orange,2.0,False,False
824,30,material_delivery,51.8746587146602,3,red,0.1,True,False
824,45,packaging,67.9246587146602,4,red,0.1,True,False
825,0,rest,28.211934962866223,2,green,5.0,False,False
825,15,hmi_supervision,38.26193496286622,2,orange,2.0,False,False
825,30,material_delivery,52.21193496286622,3,red,0.1,True,False
825,45,packaging,68.26193496286622,4,red,0.1,True,False
826,0,rest,28.368231213728688,2,green,5.0,False,False
826,15,hmi_supervision,38.41823121372869,2,orange,2.0,False,False
826,30,material_delivery,52.36823121372869,3,red,0.1,True,False
826,45,packaging,68.41823121372869,4,red,0.1,True,False
827,0,rest,28.551158339537363,2,green,5.0,False,False
827,15,hmi_supervision,38.60115833953736,2,orange,2.0,False,False
827,30,material_delivery,52.551158339537366,3,red,0.1,True,False
827,45,packaging,68.60115833953736,4,red,0.1,True,False
828,0,rest,28.13576616902778,2,green,5.0,False,False
828,15,hmi_supervision,38.18576616902778,2,orange,2.0,False,False
828,30,material_delivery,52.13576616902778,3,red,0.1,True,False
828,45,packaging,68.18576616902779,4,red,0.1,True,False
829,0,rest,27.027376039033115,2,green,5.0,False,False
829,15,hmi_supervision,37.07737603903311,2,orange,2.0,False,False
829,30,material_delivery,51.027376039033115,3,red,0.1,True,False
829,45,packaging,67.07737603903311,4,red,0.1,True,False
830,0,rest,28.29976596381448,2,green,5.0,False,False
830,15,hmi_supervision,38.34976596381448,2,orange,2.0,False,False
830,30,material_delivery,52.29976596381448,3,red,0.1,True,False
830,45,packaging,68.34976596381448,4,red,0.1,True,False
831,0,rest,27.51148232965613,2,green,5.0,False,False
831,15,hmi_supervision,37.56148232965613,2,orange,2.0,False,False
831,30,material_delivery,51.51148232965613,3,red,0.1,True,False
831,45,packaging,67.56148232965613,4,red,0.1,True,False
832,0,rest,28.928712303575228,2,green,5.0,False,False
832,15,hmi_supervision,38.97871230357523,2,orange,2.0,False,False
832,30,material_delivery,52.92871230357523,3,red,0.1,True,False
832,45,packaging,68.97871230357524,4,red,0.1,True,False
833,0,rest,28.015953682552045,2,green,5.0,False,False
833,15,hmi_supervision,38.06595368255205,2,orange,2.0,False,False
833,30,material_delivery,52.01595368255205,3,red,0.1,True,False
833,45,packaging,68.06595368255205,4,red,0.1,True,False
834,0,rest,28.180564884616427,2,green,5.0,False,False
834,15,hmi_supervision,38.23056488461643,2,orange,2.0,False,False
834,30,material_delivery,52.18056488461643,3,red,0.1,True,False
834,45,packaging,68.23056488461643,4,red,0.1,True,False
835,0,rest,29.951262335635295,2,green,5.0,False,False
835,15,hmi_supervision,40.001262335635296,2,red,0.1,True,False
835,30,material_delivery,53.9512623356353,3,red,0.1,True,False
835,45,packaging,70.0012623356353,4,red,0.1,True,False
836,0,rest,28.5650062158284,2,green,5.0,False,False
836,15,hmi_supervision,38.6150062158284,2,orange,2.0,False,False
836,30,material_delivery,52.565006215828404,3,red,0.1,True,False
836,45,packaging,68.6150062158284,4,red,0.1,True,False
837,0,rest,28.285868788662082,2,green,5.0,False,False
837,15,hmi_supervision,38.33586878866208,2,orange,2.0,False,False
837,30,material_delivery,52.285868788662086,3,red,0.1,True,False
837,45,packaging,68.33586878866208,4,red,0.1,True,False
838,0,rest,27.89615801201217,2,green,5.0,False,False
838,15,hmi_supervision,37.94615801201217,2,orange,2.0,False,False
838,30,material_delivery,51.89615801201217,3,red,0.1,True,False
838,45,packaging,67.94615801201218,4,red,0.1,True,True
839,0,rest,27.081776322782975,2,green,5.0,False,False
839,15,hmi_supervision,37.131776322782976,2,orange,2.0,False,False
839,30,material_delivery,51.08177632278298,3,red,0.1,True,False
839,45,packaging,67.13177632278298,4,red,0.1,True,False
840,0,rest,27.84323255703548,2,green,5.0,False,False
840,15,hmi_supervision,37.89323255703548,2,orange,2.0,False,False
840,30,material_delivery,51.843232557035485,3,red,0.1,True,False
840,45,packaging,67.89323255703549,4,red,0.1,True,False
841,0,rest,27.362109659343027,2,green,5.0,False,False
841,15,hmi_supervision,37.41210965934303,2,orange,2.0,False,False
841,30,material_delivery,51.362109659343034,3,red,0.1,True,False
841,45,packaging,67.41210965934303,4,red,0.1,True,False
842,0,rest,29.252428378263556,2,green,5.0,False,False
842,15,hmi_supervision,39.302428378263556,2,orange,2.0,False,False
842,30,material_delivery,53.25242837826356,3,red,0.1,True,False
842,45,packaging,69.30242837826356,4,red,0.1,True,False
843,0,rest,28.296003647367236,2,green,5.0,False,False
843,15,hmi_supervision,38.34600364736724,2,orange,2.0,False,False
843,30,material_delivery,52.29600364736724,3,red,0.1,True,False
843,45,packaging,68.34600364736724,4,red,0.1,True,False
844,0,rest,28.89747361498424,2,green,5.0,False,False
844,15,hmi_supervision,38.94747361498424,2,orange,2.0,False,False
844,30,material_delivery,52.89747361498424,3,red,0.1,True,False
844,45,packaging,68.94747361498425,4,red,0.1,True,False
845,0,rest,27.542662821760462,2,green,5.0,False,False
845,15,hmi_supervision,37.59266282176046,2,orange,2.0,False,False
845,30,material_delivery,51.542662821760466,3,red,0.1,True,False
845,45,packaging,67.59266282176047,4,red,0.1,True,True
846,0,rest,27.411326265188322,2,green,5.0,False,False
846,15,hmi_supervision,37.46132626518832,2,orange,2.0,False,False
846,30,material_delivery,51.41132626518832,3,red,0.1,True,False
846,45,packaging,67.46132626518832,4,red,0.1,True,False
847,0,rest,28.486210325382896,2,green,5.0,False,False
847,15,hmi_supervision,38.536210325382896,2,orange,2.0,False,False
847,30,material_delivery,52.4862103253829,3,red,0.1,True,False
847,45,packaging,68.5362103253829,4,red,0.1,True,False
848,0,rest,27.334380866648424,2,green,5.0,False,False
848,15,hmi_supervision,37.38438086664843,2,orange,2.0,False,False
848,30,material_delivery,51.33438086664843,3,red,0.1,True,False
848,45,packaging,67.38438086664843,4,red,0.1,True,False
849,0,rest,27.671906274757443,2,green,5.0,False,False
849,15,hmi_supervision,37.721906274757444,2,orange,2.0,False,False
849,30,material_delivery,51.67190627475745,3,red,0.1,True,False
849,45,packaging,67.72190627475744,4,red,0.1,True,False
850,0,rest,29.295222888425055,2,green,5.0,False,False
850,15,hmi_supervision,39.345222888425056,2,orange,2.0,False,False
850,30,material_delivery,53.29522288842506,3,red,0.1,True,False
850,45,packaging,69.34522288842506,4,red,0.1,True,False
851,0,rest,27.70027286078905,2,green,5.0,False,False
851,15,hmi_supervision,37.75027286078905,2,orange,2.0,False,False
851,30,material_delivery,51.700272860789056,3,red,0.1,True,False
851,45,packaging,67.75027286078905,4,red,0.1,True,False
852,0,rest,26.936225700300227,2,green,5.0,False,False
852,15,hmi_supervision,36.986225700300224,2,orange,2.0,False,False
852,30,material_delivery,50.93622570030023,3,red,0.1,True,False
852,45,packaging,66.98622570030022,4,red,0.1,True,False
853,0,rest,26.67939339101442,2,green,5.0,False,False
853,15,hmi_supervision,36.72939339101442,2,orange,2.0,False,False
853,30,material_delivery,50.67939339101442,3,red,0.1,True,False
853,45,packaging,66.72939339101443,4,red,0.1,True,True
854,0,rest,26.85575776407243,2,green,5.0,False,False
854,15,hmi_supervision,36.90575776407243,2,orange,2.0,False,False
854,30,material_delivery,50.855757764072436,3,red,0.1,True,False
854,45,packaging,66.90575776407243,4,red,0.1,True,False
855,0,rest,28.946938077570387,2,green,5.0,False,False
855,15,hmi_supervision,38.99693807757039,2,orange,2.0,False,False
855,30,material_delivery,52.946938077570394,3,red,0.1,True,False
855,45,packaging,68.99693807757039,4,red,0.1,True,False
856,0,rest,27.586106390580664,2,green,5.0,False,False
856,15,hmi_supervision,37.636106390580665,2,orange,2.0,False,False
856,30,material_delivery,51.58610639058067,3,red,0.1,True,False
856,45,packaging,67.63610639058066,4,red,0.1,True,False
857,0,rest,29.91864946425119,2,green,5.0,False,False
857,15,hmi_supervision,39.968649464251186,2,orange,2.0,False,False
857,30,material_delivery,53.91864946425119,3,red,0.1,True,False
857,45,packaging,69.96864946425119,4,red,0.1,True,False
858,0,rest,29.156582464425906,2,green,5.0,False,False
858,15,hmi_supervision,39.20658246442591,2,orange,2.0,False,False
858,30,material_delivery,53.15658246442591,3,red,0.1,True,False
858,45,packaging,69.2065824644259,4,red,0.1,True,False
859,0,rest,29.50456966611934,2,green,5.0,False,False
859,15,hmi_supervision,39.55456966611934,2,orange,2.0,False,False
859,30,material_delivery,53.504569666119345,3,red,0.1,True,False
859,45,packaging,69.55456966611935,4,red,0.1,True,False
860,0,rest,28.768046894358598,2,green,5.0,False,False
860,15,hmi_supervision,38.8180468943586,2,orange,2.0,False,False
860,30,material_delivery,52.768046894358605,3,red,0.1,True,False
860,45,packaging,68.8180468943586,4,red,0.1,True,False
861,0,rest,28.444395211900886,2,green,5.0,False,False
861,15,hmi_supervision,38.49439521190089,2,orange,2.0,False,False
861,30,material_delivery,52.44439521190089,3,red,0.1,True,False
861,45,packaging,68.4943952119009,4,red,0.1,True,False
862,0,rest,27.38635083743327,2,green,5.0,False,False
862,15,hmi_supervision,37.43635083743327,2,orange,2.0,False,False
862,30,material_delivery,51.38635083743327,3,red,0.1,True,False
862,45,packaging,67.43635083743327,4,red,0.1,True,False
863,0,rest,27.997469156941786,2,green,5.0,False,False
863,15,hmi_supervision,38.04746915694179,2,orange,2.0,False,False
863,30,material_delivery,51.99746915694179,3,red,0.1,True,False
863,45,packaging,68.04746915694179,4,red,0.1,True,False
864,0,rest,28.522290585592536,2,green,5.0,False,False
864,15,hmi_supervision,38.57229058559254,2,orange,2.0,False,False
864,30,material_delivery,52.52229058559254,3,red,0.1,True,False
864,45,packaging,68.57229058559254,4,red,0.1,True,False
865,0,rest,28.716478906427884,2,green,5.0,False,False
865,15,hmi_supervision,38.766478906427885,2,orange,2.0,False,False
865,30,material_delivery,52.71647890642789,3,red,0.1,True,False
865,45,packaging,68.76647890642789,4,red,0.1,True,False
866,0,rest,27.143733164399872,2,green,5.0,False,False
866,15,hmi_supervision,37.19373316439987,2,orange,2.0,False,False
866,30,material_delivery,51.143733164399876,3,red,0.1,True,False
866,45,packaging,67.19373316439987,4,red,0.1,True,False
867,0,rest,27.85475540554021,2,green,5.0,False,False
867,15,hmi_supervision,37.904755405540214,2,orange,2.0,False,False
867,30,material_delivery,51.85475540554022,3,red,0.1,True,False
867,45,packaging,67.90475540554021,4,red,0.1,True,False
868,0,rest,27.937989485617976,2,green,5.0,False,False
868,15,hmi_supervision,37.98798948561797,2,orange,2.0,False,False
868,30,material_delivery,51.937989485617976,3,red,0.1,True,False
868,45,packaging,67.98798948561797,4,red,0.1,True,False
869,0,rest,27.908689368712537,2,green,5.0,False,False
869,15,hmi_supervision,37.95868936871254,2,orange,2.0,False,False
869,30,material_delivery,51.908689368712544,3,red,0.1,True,False
869,45,packaging,67.95868936871254,4,red,0.1,True,False
870,0,rest,27.231859881753095,2,green,5.0,False,False
870,15,hmi_supervision,37.28185988175309,2,orange,2.0,False,False
870,30,material_delivery,51.231859881753095,3,red,0.1,True,False
870,45,packaging,67.28185988175309,4,red,0.1,True,False
871,0,rest,29.39056942475064,2,green,5.0,False,False
871,15,hmi_supervision,39.44056942475064,2,orange,2.0,False,False
871,30,material_delivery,53.390569424750645,3,red,0.1,True,False
871,45,packaging,69.44056942475065,4,red,0.1,True,False
872,0,rest,27.830136925862625,2,green,5.0,False,False
872,15,hmi_supervision,37.88013692586263,2,orange,2.0,False,False
872,30,material_delivery,51.83013692586263,3,red,0.1,True,False
872,45,packaging,67.88013692586263,4,red,0.1,True,False
873,0,rest,27.28042057245739,2,green,5.0,False,False
873,15,hmi_supervision,37.33042057245739,2,orange,2.0,False,False
873,30,material_delivery,51.280420572457395,3,red,0.1,True,False
873,45,packaging,67.3304205724574,4,red,0.1,True,False
874,0,rest,29.413439729450957,2,green,5.0,False,False
874,15,hmi_supervision,39.463439729450954,2,orange,2.0,False,False
874,30,material_delivery,53.41343972945096,3,red,0.1,True,False
874,45,packaging,69.46343972945095,4,red,0.1,True,False
875,0,rest,29.157432646204143,2,green,5.0,False,False
875,15,hmi_supervision,39.20743264620414,2,orange,2.0,False,False
875,30,material_delivery,53.15743264620414,3,red,0.1,True,False
875,45,packaging,69.20743264620414,4,red,0.1,True,False
876,0,rest,28.105664685183402,2,green,5.0,False,False
876,15,hmi_supervision,38.1556646851834,2,orange,2.0,False,False
876,30,material_delivery,52.105664685183406,3,red,0.1,True,False
876,45,packaging,68.15566468518341,4,red,0.1,True,False
877,0,rest,26.673670475827862,2,green,5.0,False,False
877,15,hmi_supervision,36.72367047582786,2,orange,2.0,False,False
877,30,material_delivery,50.67367047582786,3,red,0.1,True,False
877,45,packaging,66.72367047582786,4,red,0.1,True,False
878,0,rest,27.65047262359882,2,green,5.0,False,False
878,15,hmi_supervision,37.70047262359882,2,orange,2.0,False,False
878,30,material_delivery,51.65047262359882,3,red,0.1,True,False
878,45,packaging,67.70047262359883,4,red,0.1,True,False
879,0,rest,26.803972699549902,2,green,5.0,False,False
879,15,hmi_supervision,36.8539726995499,2,orange,2.0,False,False
879,30,material_delivery,50.8039726995499,3,red,0.1,True,False
879,45,packaging,66.8539726995499,4,red,0.1,True,False
880,0,rest,28.385200079927287,2,green,5.0,False,False
880,15,hmi_supervision,38.435200079927284,2,orange,2.0,False,False
880,30,material_delivery,52.38520007992729,3,red,0.1,True,False
880,45,packaging,68.43520007992728,4,red,0.1,True,False
881,0,rest,27.600474370253565,2,green,5.0,False,False
881,15,hmi_supervision,37.65047437025356,2,orange,2.0,False,False
881,30,material_delivery,51.600474370253565,3,red,0.1,True,False
881,45,packaging,67.65047437025356,4,red,0.1,True,False
882,0,rest,27.979363821212022,2,green,5.0,False,False
882,15,hmi_supervision,38.02936382121202,2,orange,2.0,False,False
882,30,material_delivery,51.979363821212026,3,red,0.1,True,False
882,45,packaging,68.02936382121203,4,red,0.1,True,False
883,0,rest,29.329188697502307,2,green,5.0,False,False
883,15,hmi_supervision,39.37918869750231,2,orange,2.0,False,False
883,30,material_delivery,53.32918869750231,3,red,0.1,True,False
883,45,packaging,69.37918869750231,4,red,0.1,True,False
884,0,rest,27.548340954728666,2,green,5.0,False,False
884,15,hmi_supervision,37.59834095472867,2,orange,2.0,False,False
884,30,material_delivery,51.54834095472867,3,red,0.1,True,False
884,45,packaging,67.59834095472867,4,red,0.1,True,False
885,0,rest,28.351580692056267,2,green,5.0,False,False
885,15,hmi_supervision,38.40158069205627,2,orange,2.0,False,False
885,30,material_delivery,52.351580692056274,3,red,0.1,True,False
885,45,packaging,68.40158069205627,4,red,0.1,True,False
886,0,rest,28.57456020878852,2,green,5.0,False,False
886,15,hmi_supervision,38.62456020878852,2,orange,2.0,False,False
886,30,material_delivery,52.574560208788526,3,red,0.1,True,False
886,45,packaging,68.62456020878852,4,red,0.1,True,False
887,0,rest,28.92019991791323,2,green,5.0,False,False
887,15,hmi_supervision,38.970199917913234,2,orange,2.0,False,False
887,30,material_delivery,52.92019991791324,3,red,0.1,True,False
887,45,packaging,68.97019991791323,4,red,0.1,True,False
888,0,rest,27.924884442640035,2,green,5.0,False,False
888,15,hmi_supervision,37.97488444264003,2,orange,2.0,False,False
888,30,material_delivery,51.924884442640035,3,red,0.1,True,False
888,45,packaging,67.97488444264003,4,red,0.1,True,False
889,0,rest,27.847244687367276,2,green,5.0,False,False
889,15,hmi_supervision,37.89724468736728,2,orange,2.0,False,False
889,30,material_delivery,51.84724468736728,3,red,0.1,True,False
889,45,packaging,67.89724468736728,4,red,0.1,True,False
890,0,rest,27.830140831073855,2,green,5.0,False,False
890,15,hmi_supervision,37.88014083107386,2,orange,2.0,False,False
890,30,material_delivery,51.83014083107386,3,red,0.1,True,False
890,45,packaging,67.88014083107386,4,red,0.1,True,False
891,0,rest,28.275524130112135,2,green,5.0,False,False
891,15,hmi_supervision,38.325524130112136,2,orange,2.0,False,False
891,30,material_delivery,52.27552413011214,3,red,0.1,True,False
891,45,packaging,68.32552413011214,4,red,0.1,True,False
892,0,rest,29.119516426719642,2,green,5.0,False,False
892,15,hmi_supervision,39.16951642671964,2,orange,2.0,False,False
892,30,material_delivery,53.11951642671964,3,red,0.1,True,False
892,45,packaging,69.16951642671964,4,red,0.1,True,False
893,0,rest,27.796657299218072,2,green,5.0,False,False
893,15,hmi_supervision,37.84665729921807,2,orange,2.0,False,False
893,30,material_delivery,51.796657299218076,3,red,0.1,True,False
893,45,packaging,67.84665729921808,4,red,0.1,True,False
894,0,rest,26.181819804795293,2,green,5.0,False,False
894,15,hmi_supervision,36.23181980479529,2,orange,2.0,False,False
894,30,material_delivery,50.181819804795296,3,red,0.1,True,False
894,45,packaging,66.2318198047953,4,red,0.1,True,False
895,0,rest,28.663034047270788,2,green,5.0,False,False
895,15,hmi_supervision,38.71303404727079,2,orange,2.0,False,False
895,30,material_delivery,52.66303404727079,3,red,0.1,True,False
895,45,packaging,68.7130340472708,4,red,0.1,True,False
896,0,rest,28.050243037918655,2,green,5.0,False,False
896,15,hmi_supervision,38.10024303791866,2,orange,2.0,False,False
896,30,material_delivery,52.05024303791866,3,red,0.1,True,False
896,45,packaging,68.10024303791866,4,red,0.1,True,False
897,0,rest,28.386954413278076,2,green,5.0,False,False
897,15,hmi_supervision,38.43695441327807,2,orange,2.0,False,False
897,30,material_delivery,52.386954413278076,3,red,0.1,True,False
897,45,packaging,68.43695441327807,4,red,0.1,True,False
898,0,rest,26.828090607335092,2,green,5.0,False,False
898,15,hmi_supervision,36.878090607335096,2,orange,2.0,False,False
898,30,material_delivery,50.8280906073351,3,red,0.1,True,False
898,45,packaging,66.8780906073351,4,red,0.1,True,False
899,0,rest,27.60321049199028,2,green,5.0,False,False
899,15,hmi_supervision,37.65321049199028,2,orange,2.0,False,False
899,30,material_delivery,51.60321049199028,3,red,0.1,True,False
899,45,packaging,67.65321049199028,4,red,0.1,True,False
900,0,rest,28.59569850971637,2,green,5.0,False,False
900,15,hmi_supervision,38.64569850971637,2,orange,2.0,False,False
900,30,material_delivery,52.59569850971637,3,red,0.1,True,False
900,45,packaging,68.64569850971637,4,red,0.1,True,False
901,0,rest,27.059282932623063,2,green,5.0,False,False
901,15,hmi_supervision,37.10928293262306,2,orange,2.0,False,False
901,30,material_delivery,51.05928293262306,3,red,0.1,True,False
901,45,packaging,67.10928293262306,4,red,0.1,True,False
902,0,rest,28.349822486825143,2,green,5.0,False,False
902,15,hmi_supervision,38.399822486825144,2,orange,2.0,False,False
902,30,material_delivery,52.34982248682515,3,red,0.1,True,False
902,45,packaging,68.39982248682514,4,red,0.1,True,False
903,0,rest,27.973268888276888,2,green,5.0,False,False
903,15,hmi_supervision,38.02326888827689,2,orange,2.0,False,False
903,30,material_delivery,51.97326888827689,3,red,0.1,True,False
903,45,packaging,68.02326888827689,4,red,0.1,True,False
904,0,rest,27.449056317401464,2,green,5.0,False,False
904,15,hmi_supervision,37.49905631740147,2,orange,2.0,False,False
904,30,material_delivery,51.44905631740147,3,red,0.1,True,False
904,45,packaging,67.49905631740147,4,red,0.1,True,False
905,0,rest,27.392310672239216,2,green,5.0,False,False
905,15,hmi_supervision,37.442310672239216,2,orange,2.0,False,False
905,30,material_delivery,51.39231067223922,3,red,0.1,True,False
905,45,packaging,67.44231067223922,4,red,0.1,True,False
906,0,rest,27.238133635766204,2,green,5.0,False,False
906,15,hmi_supervision,37.2881336357662,2,orange,2.0,False,False
906,30,material_delivery,51.238133635766204,3,red,0.1,True,False
906,45,packaging,67.2881336357662,4,red,0.1,True,False
907,0,rest,28.04625988738598,2,green,5.0,False,False
907,15,hmi_supervision,38.09625988738598,2,orange,2.0,False,False
907,30,material_delivery,52.046259887385986,3,red,0.1,True,False
907,45,packaging,68.09625988738598,4,red,0.1,True,False
908,0,rest,28.13233116645792,2,green,5.0,False,False
908,15,hmi_supervision,38.18233116645792,2,orange,2.0,False,False
908,30,material_delivery,52.132331166457924,3,red,0.1,True,False
908,45,packaging,68.18233116645793,4,red,0.1,True,False
909,0,rest,27.72472912068751,2,green,5.0,False,False
909,15,hmi_supervision,37.77472912068751,2,orange,2.0,False,False
909,30,material_delivery,51.72472912068751,3,red,0.1,True,False
909,45,packaging,67.77472912068751,4,red,0.1,True,False
910,0,rest,27.195895741010794,2,green,5.0,False,False
910,15,hmi_supervision,37.2458957410108,2,orange,2.0,False,False
910,30,material_delivery,51.1958957410108,3,red,0.1,True,False
910,45,packaging,67.2458957410108,4,red,0.1,True,False
911,0,rest,25.808987137379045,2,green,5.0,False,False
911,15,hmi_supervision,35.858987137379046,2,orange,2.0,False,False
911,30,material_delivery,49.80898713737905,3,red,0.1,True,False
911,45,packaging,65.85898713737905,4,red,0.1,True,False
912,0,rest,28.32741985311825,2,green,5.0,False,False
912,15,hmi_supervision,38.377419853118255,2,orange,2.0,False,False
912,30,material_delivery,52.32741985311826,3,red,0.1,True,False
912,45,packaging,68.37741985311825,4,red,0.1,True,False
913,0,rest,28.677951130814648,2,green,5.0,False,False
913,15,hmi_supervision,38.727951130814645,2,orange,2.0,False,False
913,30,material_delivery,52.67795113081465,3,red,0.1,True,False
913,45,packaging,68.72795113081465,4,red,0.1,True,False
914,0,rest,28.464365695753898,2,green,5.0,False,False
914,15,hmi_supervision,38.514365695753895,2,orange,2.0,False,False
914,30,material_delivery,52.4643656957539,3,red,0.1,True,False
914,45,packaging,68.5143656957539,4,red,0.1,True,False
915,0,rest,29.543121602283776,2,green,5.0,False,False
915,15,hmi_supervision,39.59312160228377,2,orange,2.0,False,False
915,30,material_delivery,53.543121602283776,3,red,0.1,True,False
915,45,packaging,69.59312160228377,4,red,0.1,True,False
916,0,rest,27.86282766917137,2,green,5.0,False,False
916,15,hmi_supervision,37.91282766917137,2,orange,2.0,False,False
916,30,material_delivery,51.862827669171374,3,red,0.1,True,False
916,45,packaging,67.91282766917138,4,red,0.1,True,False
917,0,rest,29.03115731436114,2,green,5.0,False,False
917,15,hmi_supervision,39.081157314361135,2,orange,2.0,False,False
917,30,material_delivery,53.03115731436114,3,red,0.1,True,False
917,45,packaging,69.08115731436114,4,red,0.1,True,False
918,0,rest,27.5155268656566,2,green,5.0,False,False
918,15,hmi_supervision,37.5655268656566,2,orange,2.0,False,False
918,30,material_delivery,51.515526865656604,3,red,0.1,True,False
918,45,packaging,67.56552686565661,4,red,0.1,True,False
919,0,rest,27.40060599501231,2,green,5.0,False,False
919,15,hmi_supervision,37.45060599501231,2,orange,2.0,False,False
919,30,material_delivery,51.40060599501231,3,red,0.1,True,False
919,45,packaging,67.45060599501231,4,red,0.1,True,False
920,0,rest,28.092002736996097,2,green,5.0,False,False
920,15,hmi_supervision,38.1420027369961,2,orange,2.0,False,False
920,30,material_delivery,52.0920027369961,3,red,0.1,True,False
920,45,packaging,68.1420027369961,4,red,0.1,True,False
921,0,rest,29.21850884385217,2,green,5.0,False,False
921,15,hmi_supervision,39.268508843852175,2,orange,2.0,False,False
921,30,material_delivery,53.21850884385218,3,red,0.1,True,False
921,45,packaging,69.26850884385217,4,red,0.1,True,False
922,0,rest,27.781141548313343,2,green,5.0,False,False
922,15,hmi_supervision,37.83114154831334,2,orange,2.0,False,False
922,30,material_delivery,51.78114154831334,3,red,0.1,True,False
922,45,packaging,67.83114154831334,4,red,0.1,True,False
923,0,rest,26.82760689347751,2,green,5.0,False,False
923,15,hmi_supervision,36.877606893477505,2,orange,2.0,False,False
923,30,material_delivery,50.82760689347751,3,red,0.1,True,False
923,45,packaging,66.8776068934775,4,red,0.1,True,False
924,0,rest,28.66233233286037,2,green,5.0,False,False
924,15,hmi_supervision,38.71233233286037,2,orange,2.0,False,False
924,30,material_delivery,52.66233233286037,3,red,0.1,True,False
924,45,packaging,68.71233233286037,4,red,0.1,True,False
